Ticker,Month,Avg_Close,Max_Close,Min_Close,Total_Volume
MARUTI.NS,2022-10,8570.14,9250.337890625,8298.2744140625,11529418
MARUTI.NS,2022-11,8818.45,9179.4619140625,8590.5625,11321190
MARUTI.NS,2022-12,8296.72,8697.4599609375,7904.67236328125,11972055
MARUTI.NS,2023-01,8251.48,8636.4384765625,8043.36474609375,11518729
MARUTI.NS,2023-02,8513.66,8682.0703125,8373.373046875,6631899
MARUTI.NS,2023-03,8183.93,8509.10546875,7969.916015625,8565901
MARUTI.NS,2023-04,8331.92,8478.5224609375,8201.2333984375,7988679
MARUTI.NS,2023-05,8878.76,9126.4033203125,8521.435546875,10660245
MARUTI.NS,2023-06,9264.27,9504.1796875,9055.8662109375,9071607
MARUTI.NS,2023-07,9464.21,9701.5146484375,9324.17578125,9040071
MARUTI.NS,2023-08,9341.11,9804.0810546875,9135.5498046875,11781782
MARUTI.NS,2023-09,10239.49,10467.5166015625,9975.63671875,11869772
MARUTI.NS,2023-10,10289.77,10573.06640625,9927.6142578125,8959018
MARUTI.NS,2023-11,10224.97,10396.9052734375,10023.5595703125,7972671
MARUTI.NS,2023-12,10179.89,10507.845703125,9812.9501953125,13343803
MARUTI.NS,2024-01,9832.68,10078.0009765625,9663.59375,13297715
MARUTI.NS,2024-02,10872.79,11425.0595703125,10220.3505859375,11979218
MARUTI.NS,2024-03,11538.36,12348.7919921875,11162.7548828125,10367412
MARUTI.NS,2024-04,12404.39,12736.7890625,12021.6572265625,10214391
MARUTI.NS,2024-05,12398.37,12740.90625,12117.2099609375,11099375
MARUTI.NS,2024-06,12205.4,12606.8369140625,11793.6025390625,11566705
MARUTI.NS,2024-07,12272.44,12853.9521484375,11783.556640625,14303166
MARUTI.NS,2024-08,12205.74,13092.3466796875,12001.2060546875,13890048
MARUTI.NS,2024-09,12391.76,13351.095703125,12015.69921875,10817960
MARUTI.NS,2024-10,12040.65,13025.025390625,10927.724609375,15101231
MARUTI.NS,2024-11,10982.09,11277.6376953125,10745.1513671875,8549897
MARUTI.NS,2024-12,10959.56,11196.763671875,10621.6376953125,7161172
MARUTI.NS,2025-01,11760.25,12178.833984375,11088.287109375,10860892
MARUTI.NS,2025-02,12571.74,12999.25390625,11817.939453125,8347776
MARUTI.NS,2025-03,11542.55,11794.5927734375,11390.515625,6508042
MARUTI.NS,2025-04,11577.24,12125.7578125,11208.4365234375,9087098
MARUTI.NS,2025-05,12410.96,12855.8564453125,12118.8330078125,7014973
MARUTI.NS,2025-06,12384.06,12668.8798828125,11996.1611328125,7164678
MARUTI.NS,2025-07,12392.78,12615.4580078125,12207.869140625,6396591
MARUTI.NS,2025-08,13475.47,14791.0,12302.0,9703180
MARUTI.NS,2025-09,15518.82,16286.0,14662.0,11944867
MARUTI.NS,2025-10,16207.14,16424.0,15806.0,6983795
MARUTI.NS,2025-11,15761.74,16156.0,15374.0,7116718
MARUTI.NS,2025-12,16333.75,16703.0,15994.0,5549524
RELIANCE.NS,2020-01,678.7,707.2652587890625,631.5059814453125,437126627
RELIANCE.NS,2020-02,644.56,672.7295532226562,594.375732421875,377887191
RELIANCE.NS,2020-03,492.74,600.72802734375,395.48248291015625,995166840
RELIANCE.NS,2020-04,568.9,655.8196411132812,482.0006103515625,1036286353
RELIANCE.NS,2020-05,659.26,705.3863525390625,636.2501220703125,1005220160
RELIANCE.NS,2020-06,737.11,794.53369140625,686.5802612304688,861696297
RELIANCE.NS,2020-07,879.49,987.4371948242188,784.68896484375,1335941504
RELIANCE.NS,2020-08,957.1,975.1492919921876,910.943359375,830457461
RELIANCE.NS,2020-09,1004.07,1054.023681640625,941.89013671875,820719574
RELIANCE.NS,2020-10,980.25,1037.22412109375,912.0542602539062,563006191
RELIANCE.NS,2020-11,891.77,945.2001342773438,839.0291748046875,936566648
RELIANCE.NS,2020-12,897.04,919.0824584960938,878.1602783203125,504375631
RELIANCE.NS,2021-01,887.67,951.93359375,835.19775390625,650164156
RELIANCE.NS,2021-02,911.96,972.3153076171876,859.3882446289062,522484840
RELIANCE.NS,2021-03,950.86,998.5009155273438,902.9857177734376,420656889
RELIANCE.NS,2021-04,889.31,917.767578125,862.0408935546875,327179767
RELIANCE.NS,2021-05,894.43,979.547607421875,867.4820556640625,374374485
RELIANCE.NS,2021-06,994.43,1023.7769775390624,949.1550903320312,503558070
RELIANCE.NS,2021-07,951.57,978.3668823242188,926.0859985351562,215416700
RELIANCE.NS,2021-08,979.78,1032.9910888671875,943.012451171875,282080043
RELIANCE.NS,2021-09,1103.56,1159.3934326171875,1031.557861328125,328996430
RELIANCE.NS,2021-10,1197.21,1243.0245361328125,1148.3138427734375,233774762
RELIANCE.NS,2021-11,1129.08,1179.8916015625,1069.915283203125,321236132
RELIANCE.NS,2021-12,1086.78,1129.7266845703125,1036.2215576171875,286415796
RELIANCE.NS,2022-01,1115.59,1161.304443359375,1062.8397216796875,274562944
RELIANCE.NS,2022-02,1077.47,1111.8218994140625,1026.3934326171875,251101938
RELIANCE.NS,2022-03,1119.22,1216.2244873046875,1017.1793823242188,314247631
RELIANCE.NS,2022-04,1216.06,1283.0657958984375,1157.4822998046875,295144142
RELIANCE.NS,2022-05,1167.81,1265.13818359375,1091.7559814453125,403745610
RELIANCE.NS,2022-06,1194.32,1273.46484375,1121.581787109375,351700770
RELIANCE.NS,2022-07,1106.05,1141.829833984375,1081.8138427734375,426895033
RELIANCE.NS,2022-08,1189.7,1214.87451171875,1153.0003662109375,235203079
RELIANCE.NS,2022-09,1143.56,1195.906982421875,1061.4915771484375,257534235
RELIANCE.NS,2022-10,1112.51,1163.8837890625,1076.373291015625,204763153
RELIANCE.NS,2022-11,1188.51,1246.85205078125,1154.8680419921875,226250915
RELIANCE.NS,2022-12,1189.25,1243.17724609375,1142.245849609375,197847431
RELIANCE.NS,2023-01,1128.53,1185.4302978515625,1066.992431640625,285629542
RELIANCE.NS,2023-02,1080.31,1113.9429931640625,1052.635498046875,305711483
RELIANCE.NS,2023-03,1044.72,1103.51220703125,1004.8631591796876,348033691
RELIANCE.NS,2023-04,1074.4,1104.949951171875,1061.2861328125,209837745
RELIANCE.NS,2023-05,1125.24,1150.6453857421875,1104.767333984375,218569023
RELIANCE.NS,2023-06,1148.56,1176.574462890625,1120.7904052734375,223723612
RELIANCE.NS,2023-07,1243.36,1297.294921875,1179.8155517578125,416254816
RELIANCE.NS,2023-08,1239.84,1274.6546630859375,1194.6578369140625,298475086
RELIANCE.NS,2023-09,1193.69,1228.20947265625,1158.4757080078125,317033836
RELIANCE.NS,2023-10,1145.45,1168.972900390625,1105.07080078125,205673358
RELIANCE.NS,2023-11,1167.04,1191.5308837890625,1140.2603759765625,205714960
RELIANCE.NS,2023-12,1240.63,1293.2034912109375,1188.3544921875,255462630
RELIANCE.NS,2024-01,1338.09,1437.4111328125,1280.7705078125,258674746
RELIANCE.NS,2024-02,1451.72,1482.6512451171875,1416.1683349609375,238810562
RELIANCE.NS,2024-03,1452.6,1496.3250732421875,1407.80517578125,225478698
RELIANCE.NS,2024-04,1457.3,1476.025146484375,1439.5205078125,219497200
RELIANCE.NS,2024-05,1423.9,1475.1319580078125,1383.88232421875,240194884
RELIANCE.NS,2024-06,1459.58,1553.89892578125,1387.0091552734375,319049706
RELIANCE.NS,2024-07,1539.19,1589.13818359375,1476.96826171875,230090166
RELIANCE.NS,2024-08,1476.91,1514.874755859375,1436.6912841796875,259569538
RELIANCE.NS,2024-09,1478.18,1520.1038818359375,1445.7259521484375,297714904
RELIANCE.NS,2024-10,1358.19,1458.997802734375,1322.5677490234375,400774438
RELIANCE.NS,2024-11,1276.86,1333.3248291015625,1218.1348876953125,279900722
RELIANCE.NS,2024-12,1255.95,1318.035888671875,1200.50537109375,288559407
RELIANCE.NS,2025-01,1247.99,1300.2568359375,1213.15478515625,285691250
RELIANCE.NS,2025-02,1231.34,1280.08740234375,1195.325927734375,206663951
RELIANCE.NS,2025-03,1239.42,1296.920166015625,1157.2779541015625,262251811
RELIANCE.NS,2025-04,1264.71,1399.410888671875,1161.062744140625,295755870
RELIANCE.NS,2025-05,1417.61,1450.6064453125,1371.721435546875,233059332
RELIANCE.NS,2025-06,1442.77,1509.3717041015625,1399.908935546875,220582932
RELIANCE.NS,2025-07,1462.66,1535.367919921875,1382.080078125,246759644
RELIANCE.NS,2025-08,1389.98,1424.800048828125,1357.199951171875,189160866
RELIANCE.NS,2025-09,1383.1,1415.0,1353.9000244140625,213518442
RELIANCE.NS,2025-10,1421.01,1504.199951171875,1363.4000244140625,249059752
RELIANCE.NS,2025-11,1520.24,1569.9000244140625,1473.0999755859375,201185705
RELIANCE.NS,2025-12,1549.98,1575.4000244140625,1529.4000244140625,168993318
SUNPHARMA.NS,2020-01,416.11,425.0547180175781,406.0740051269531,92209293
SUNPHARMA.NS,2020-02,383.64,402.8014526367188,351.1816101074219,122597413
SUNPHARMA.NS,2020-03,344.8,381.8358459472656,305.6005859375,234583762
SUNPHARMA.NS,2020-04,426.42,461.3672790527344,323.5410461425781,383517727
SUNPHARMA.NS,2020-05,431.2,446.6288757324219,415.0328674316406,203821880
SUNPHARMA.NS,2020-06,456.93,471.5854187011719,438.2943115234375,254352618
SUNPHARMA.NS,2020-07,459.24,500.7328796386719,440.8840942382813,230609330
SUNPHARMA.NS,2020-08,499.58,524.379150390625,489.1492309570313,223672479
SUNPHARMA.NS,2020-09,479.21,493.90240478515625,458.3775329589844,233431260
SUNPHARMA.NS,2020-10,465.35,494.5156555175781,430.5899963378906,162465333
SUNPHARMA.NS,2020-11,477.66,490.7886352539063,442.9033203125,235023259
SUNPHARMA.NS,2020-12,538.93,558.9130249023438,508.9047546386719,222828029
SUNPHARMA.NS,2021-01,562.07,585.94580078125,532.4935302734375,162671076
SUNPHARMA.NS,2021-02,586.65,612.62646484375,556.8372802734375,186129882
SUNPHARMA.NS,2021-03,571.45,595.8272094726562,546.8570556640625,120684307
SUNPHARMA.NS,2021-04,602.04,622.9058227539062,579.4561157226562,162984571
SUNPHARMA.NS,2021-05,653.61,673.9699096679688,614.0541381835938,187577952
SUNPHARMA.NS,2021-06,640.49,648.4616088867188,632.7569580078125,84619114
SUNPHARMA.NS,2021-07,654.76,736.6461181640625,634.7557983398438,102259957
SUNPHARMA.NS,2021-08,742.5,757.768310546875,724.4629516601562,109028522
SUNPHARMA.NS,2021-09,743.82,780.8624877929688,721.9340209960938,78988034
SUNPHARMA.NS,2021-10,784.15,804.05224609375,758.6748657226562,59201656
SUNPHARMA.NS,2021-11,754.16,778.1429443359375,716.733154296875,78044019
SUNPHARMA.NS,2021-12,742.54,807.058349609375,703.4683227539062,102921203
SUNPHARMA.NS,2022-01,794.5,825.9537353515625,764.257568359375,75255545
SUNPHARMA.NS,2022-02,832.93,860.1721801757812,787.0242919921875,72185894
SUNPHARMA.NS,2022-03,850.73,885.4685668945312,789.5732421875,74420646
SUNPHARMA.NS,2022-04,888.27,908.0716552734376,865.6544799804688,38601043
SUNPHARMA.NS,2022-05,856.17,888.1616821289062,817.5626831054688,88126009
SUNPHARMA.NS,2022-06,801.11,832.08642578125,763.1226196289062,61530579
SUNPHARMA.NS,2022-07,833.79,907.2060546875,797.6045532226562,60085554
SUNPHARMA.NS,2022-08,869.91,885.9013061523438,846.59130859375,53123241
SUNPHARMA.NS,2022-09,864.64,915.4437866210938,837.6650390625,70643466
SUNPHARMA.NS,2022-10,938.56,981.3048095703124,911.4390258789062,51074449
SUNPHARMA.NS,2022-11,989.99,1015.1278076171876,968.0360717773438,46678876
SUNPHARMA.NS,2022-12,970.27,1009.8203735351562,946.4683837890624,57594089
SUNPHARMA.NS,2023-01,992.34,1014.8865966796876,962.1012573242188,45278126
SUNPHARMA.NS,2023-02,965.2,992.1610107421876,930.0464477539062,43090957
SUNPHARMA.NS,2023-03,939.5,964.3666381835938,924.9908447265624,44633588
SUNPHARMA.NS,2023-04,966.05,988.4781494140624,944.289794921875,33806250
SUNPHARMA.NS,2023-05,927.88,948.2760009765624,900.1500244140625,62719438
SUNPHARMA.NS,2023-06,971.02,1022.409423828125,956.6373291015624,58607257
SUNPHARMA.NS,2023-07,1051.08,1115.5928955078125,1004.0341186523438,53683804
SUNPHARMA.NS,2023-08,1106.04,1132.56982421875,1079.3955078125,51144864
SUNPHARMA.NS,2023-09,1109.36,1130.4722900390625,1081.9320068359375,42060591
SUNPHARMA.NS,2023-10,1099.42,1125.3497314453125,1062.1256103515625,34318492
SUNPHARMA.NS,2023-11,1150.98,1196.037841796875,1089.0545654296875,36462755
SUNPHARMA.NS,2023-12,1210.11,1231.455078125,1188.378662109375,39180032
SUNPHARMA.NS,2024-01,1300.79,1383.953857421875,1229.601318359375,47105406
SUNPHARMA.NS,2024-02,1489.82,1553.0611572265625,1373.7091064453125,51274739
SUNPHARMA.NS,2024-03,1549.06,1590.152099609375,1519.1591796875,53134787
SUNPHARMA.NS,2024-04,1526.99,1598.68896484375,1456.80126953125,56457137
SUNPHARMA.NS,2024-05,1479.05,1516.2645263671875,1431.7305908203125,61789131
SUNPHARMA.NS,2024-06,1467.6,1492.61669921875,1403.029296875,48278450
SUNPHARMA.NS,2024-07,1575.88,1696.287841796875,1491.5863037109375,42925724
SUNPHARMA.NS,2024-08,1726.82,1793.148193359375,1680.83349609375,47647285
SUNPHARMA.NS,2024-09,1827.45,1918.2103271484373,1783.156982421875,40917398
SUNPHARMA.NS,2024-10,1861.28,1900.6396484375,1810.5711669921875,38309046
SUNPHARMA.NS,2024-11,1759.76,1829.3232421875,1707.1156005859375,38347472
SUNPHARMA.NS,2024-12,1791.29,1856.8359375,1761.058349609375,40556337
SUNPHARMA.NS,2025-01,1767.48,1860.3795166015625,1678.8154296875,44037536
SUNPHARMA.NS,2025-02,1679.65,1737.6307373046875,1577.7735595703125,46136210
SUNPHARMA.NS,2025-03,1669.66,1767.462890625,1551.283447265625,36486045
SUNPHARMA.NS,2025-04,1724.52,1823.711181640625,1636.15087890625,58142050
SUNPHARMA.NS,2025-05,1712.65,1818.7596435546875,1650.2130126953125,65813417
SUNPHARMA.NS,2025-06,1657.14,1677.9410400390625,1631.5955810546875,50799998
SUNPHARMA.NS,2025-07,1677.8,1722.6103515625,1651.005126953125,42076809
SUNPHARMA.NS,2025-08,1610.97,1646.0078125,1575.466064453125,51605621
SUNPHARMA.NS,2025-09,1594.77,1645.3123779296875,1553.210693359375,59536133
SUNPHARMA.NS,2025-10,1661.15,1704.8258056640625,1620.67236328125,41119215
SUNPHARMA.NS,2025-11,1740.41,1819.779052734375,1675.0194091796875,35050941
SUNPHARMA.NS,2025-12,1766.38,1806.56494140625,1706.1173095703125,40477567
TCS.NS,2020-01,1860.5,1915.5994873046875,1769.94580078125,63370917
TCS.NS,2020-02,1826.17,1886.3216552734373,1702.776123046875,47325614
TCS.NS,2020-03,1571.52,1809.106689453125,1403.24267578125,115636914
TCS.NS,2020-04,1537.14,1727.480224609375,1418.5499267578125,88919456
TCS.NS,2020-05,1668.42,1732.539794921875,1622.173583984375,65345631
TCS.NS,2020-06,1769.25,1822.348876953125,1733.977294921875,73992134
TCS.NS,2020-07,1909.15,1990.9913330078125,1799.299072265625,106379633
TCS.NS,2020-08,1947.82,1989.5697021484373,1929.6180419921875,65560742
TCS.NS,2020-09,2069.64,2174.769287109375,1936.341064453125,116405821
TCS.NS,2020-10,2346.25,2439.44384765625,2175.19970703125,128617294
TCS.NS,2020-11,2314.99,2360.335205078125,2254.723388671875,65135883
TCS.NS,2020-12,2441.28,2536.844482421875,2345.488525390625,62832148
TCS.NS,2021-01,2750.95,2869.7783203125,2534.897216796875,84685394
TCS.NS,2021-02,2693.78,2787.643310546875,2510.275390625,65464843
TCS.NS,2021-03,2662.72,2756.203125,2536.20849609375,71839377
TCS.NS,2021-04,2756.55,2881.444091796875,2632.870361328125,61328558
TCS.NS,2021-05,2694.27,2771.559326171875,2634.0419921875,43538924
TCS.NS,2021-06,2839.84,2946.568359375,2727.501708984375,45079239
TCS.NS,2021-07,2814.83,2912.31640625,2766.645751953125,44349890
TCS.NS,2021-08,3041.45,3307.318603515625,2812.02197265625,56678047
TCS.NS,2021-09,3348.97,3454.147216796875,3244.865478515625,50565601
TCS.NS,2021-10,3182.11,3437.63916015625,2973.498291015625,71251894
TCS.NS,2021-11,3057.1,3112.3388671875,3013.361083984375,43267875
TCS.NS,2021-12,3177.75,3271.570556640625,3094.836181640625,44724473
TCS.NS,2022-01,3369.3,3517.30908203125,3199.207275390625,66332036
TCS.NS,2022-02,3258.32,3380.63525390625,2982.142822265625,66967591
TCS.NS,2022-03,3193.6,3287.40087890625,3055.12548828125,50559459
TCS.NS,2022-04,3188.47,3344.34130859375,3043.72900390625,43295317
TCS.NS,2022-05,2965.47,3105.534423828125,2795.70654296875,51124294
TCS.NS,2022-06,2904.9,3036.2099609375,2726.203125,50689330
TCS.NS,2022-07,2798.84,2925.843505859375,2649.952880859375,59847596
TCS.NS,2022-08,2939.77,3028.60546875,2772.02587890625,34342786
TCS.NS,2022-09,2730.12,2869.7197265625,2638.8466796875,53936799
TCS.NS,2022-10,2763.08,2832.964111328125,2641.4130859375,36559310
TCS.NS,2022-11,2935.06,3014.130126953125,2844.053955078125,35504157
TCS.NS,2022-12,2934.89,3083.598388671875,2840.860107421875,32369777
TCS.NS,2023-01,3009.11,3117.984619140625,2849.2890625,39921886
TCS.NS,2023-02,3141.45,3228.45703125,3005.97021484375,31342992
TCS.NS,2023-03,2927.25,3076.336669921875,2818.372314453125,39995219
TCS.NS,2023-04,2890.22,2961.100830078125,2803.40087890625,43824242
TCS.NS,2023-05,2962.14,3020.533203125,2885.33544921875,36616015
TCS.NS,2023-06,2952.13,3018.63623046875,2902.223388671875,38361975
TCS.NS,2023-07,3087.51,3212.79443359375,2979.92333984375,47658115
TCS.NS,2023-08,3132.98,3193.1044921875,3076.481201171875,35920566
TCS.NS,2023-09,3233.4,3305.00830078125,3097.010009765625,38442941
TCS.NS,2023-10,3208.96,3334.51904296875,3066.017578125,39818106
TCS.NS,2023-11,3151.14,3243.725830078125,3060.412841796875,36207838
TCS.NS,2023-12,3404.63,3547.732666015625,3226.726806640625,45572195
TCS.NS,2024-01,3500.47,3648.366455078125,3369.288818359375,47730057
TCS.NS,2024-02,3765.71,3839.386962890625,3566.110107421875,43410829
TCS.NS,2024-03,3743.71,3903.92431640625,3553.850341796875,57449760
TCS.NS,2024-04,3611.89,3704.11376953125,3535.11376953125,50101987
TCS.NS,2024-05,3590.93,3681.582763671875,3421.288330078125,48397883
TCS.NS,2024-06,3566.36,3666.5888671875,3451.01953125,49068284
TCS.NS,2024-07,3888.24,4098.93017578125,3643.28857421875,69792747
TCS.NS,2024-08,4084.21,4253.90625,3881.459228515625,44299362
TCS.NS,2024-09,4117.08,4224.8076171875,3987.43896484375,46733974
TCS.NS,2024-10,3868.01,4005.5615234375,3716.189697265625,51094057
TCS.NS,2024-11,3890.74,4076.013916015625,3712.162841796875,41293329
TCS.NS,2024-12,4037.52,4189.5107421875,3834.50830078125,44350531
TCS.NS,2025-01,3902.26,4018.32958984375,3772.2353515625,52659817
TCS.NS,2025-02,3708.61,3916.74755859375,3321.851806640625,49123315
TCS.NS,2025-03,3402.11,3488.2666015625,3331.19775390625,47029445
TCS.NS,2025-04,3208.91,3386.271728515625,3081.7666015625,65011123
TCS.NS,2025-05,3339.4,3452.646728515625,3272.022705078125,44084702
TCS.NS,2025-06,3301.69,3382.214111328125,3243.4736328125,52326211
TCS.NS,2025-07,3127.57,3299.854736328125,2931.74560546875,69690019
TCS.NS,2025-08,2954.68,3047.980712890625,2899.11474609375,53757754
TCS.NS,2025-09,2961.62,3066.805908203125,2788.479248046875,57390757
TCS.NS,2025-10,2912.46,2989.2890625,2801.51220703125,68680230
TCS.NS,2025-11,2996.54,3064.87158203125,2897.5244140625,53227100
TCS.NS,2025-12,3133.0,3221.850830078125,3036.285888671875,48714240
WIPRO.NS,2020-01,114.43,118.07025909423828,109.144287109375,167255898
WIPRO.NS,2020-02,111.18,114.12216186523438,102.06926727294922,112896074
WIPRO.NS,2020-03,89.62,105.8718032836914,74.82929229736328,242645708
WIPRO.NS,2020-04,85.3,90.66165924072266,81.92735290527344,266061580
WIPRO.NS,2020-05,87.15,98.0823745727539,83.97842407226562,303810070
WIPRO.NS,2020-06,100.23,104.37384033203124,95.82389068603516,390003838
WIPRO.NS,2020-07,115.28,130.9455108642578,100.96307373046876,920426470
WIPRO.NS,2020-08,127.45,130.30020141601562,124.4235610961914,390312402
WIPRO.NS,2020-09,137.76,145.87908935546875,125.1840591430664,871468974
WIPRO.NS,2020-10,158.88,173.99481201171875,144.2889404296875,1175853034
WIPRO.NS,2020-11,159.71,164.01602172851562,154.31378173828125,297447728
WIPRO.NS,2020-12,168.22,178.02780151367188,161.0200958251953,482107126
WIPRO.NS,2021-01,198.8,211.55923461914065,178.8804931640625,935261662
WIPRO.NS,2021-02,198.42,204.1817169189453,189.5379180908203,450786890
WIPRO.NS,2021-03,193.59,202.7034912109375,184.6181640625,520987852
WIPRO.NS,2021-04,211.36,227.62567138671875,192.35581970214844,855796896
WIPRO.NS,2021-05,236.9,249.8685607910156,222.63661193847656,403015910
WIPRO.NS,2021-06,253.48,259.4308776855469,249.0139312744141,259351206
WIPRO.NS,2021-07,259.1,276.7771301269531,242.4542388916016,416597970
WIPRO.NS,2021-08,284.66,296.08660888671875,273.58966064453125,252605220
WIPRO.NS,2021-09,305.82,317.10528564453125,292.9222717285156,255022418
WIPRO.NS,2021-10,308.8,328.7002258300781,293.6844482421875,397620074
WIPRO.NS,2021-11,299.57,305.71826171875,287.0785827636719,193721306
WIPRO.NS,2021-12,307.69,330.4556579589844,288.48748779296875,374678884
WIPRO.NS,2022-01,297.3,333.296630859375,252.0567626953125,451742086
WIPRO.NS,2022-02,261.02,272.0685729980469,248.54022216796875,318097358
WIPRO.NS,2022-03,273.99,282.8033142089844,256.8919677734375,332022528
WIPRO.NS,2022-04,258.69,280.212158203125,237.38250732421875,243496254
WIPRO.NS,2022-05,220.84,233.8133850097656,207.54641723632807,354377080
WIPRO.NS,2022-06,205.81,221.84629821777344,189.0475616455078,328874678
WIPRO.NS,2022-07,192.13,197.6788024902344,183.75216674804688,317713196
WIPRO.NS,2022-08,199.63,206.7066345214844,188.6510009765625,253809092
WIPRO.NS,2022-09,189.19,197.18893432617188,183.2622985839844,306481982
WIPRO.NS,2022-10,182.12,191.8935394287109,175.00430297851562,311789488
WIPRO.NS,2022-11,184.49,189.8406982421875,181.2561187744141,230075664
WIPRO.NS,2022-12,184.61,193.0132751464844,176.19400024414062,219657556
WIPRO.NS,2023-01,185.28,190.16798400878903,178.2235107421875,206482770
WIPRO.NS,2023-02,188.13,191.71139526367188,181.02438354492188,135536140
WIPRO.NS,2023-03,175.72,184.1580047607422,166.5957794189453,141174236
WIPRO.NS,2023-04,173.24,180.06561279296875,168.7471923828125,148982596
WIPRO.NS,2023-05,182.18,188.78826904296875,177.44647216796875,164238454
WIPRO.NS,2023-06,183.04,190.4252166748047,177.7036895751953,251790996
WIPRO.NS,2023-07,187.76,195.47642517089844,182.3807373046875,266396264
WIPRO.NS,2023-08,192.6,195.8037872314453,186.91744995117188,179756492
WIPRO.NS,2023-09,199.36,206.28033447265625,189.58335876464844,244713680
WIPRO.NS,2023-10,186.92,196.9730529785156,176.90859985351562,172276764
WIPRO.NS,2023-11,183.34,193.1846618652344,177.39968872070312,166873736
WIPRO.NS,2023-12,203.84,220.4283447265625,189.11566162109372,410536304
WIPRO.NS,2024-01,219.51,231.3258514404297,209.6244201660156,465438876
WIPRO.NS,2024-02,240.09,254.50428771972656,220.92189025878903,359392948
WIPRO.NS,2024-03,236.03,243.95851135253903,221.3671417236328,221980698
WIPRO.NS,2024-04,219.48,228.4445343017578,208.26698303222656,276198328
WIPRO.NS,2024-05,213.96,218.3206024169922,204.79861450195312,249561860
WIPRO.NS,2024-06,225.58,241.3103485107422,205.3610382080078,443979060
WIPRO.NS,2024-07,250.08,268.6590270996094,234.39703369140625,477682550
WIPRO.NS,2024-08,239.17,252.48887634277344,227.3196563720703,291660622
WIPRO.NS,2024-09,250.4,258.6757202148437,241.07598876953125,309157544
WIPRO.NS,2024-10,253.83,264.932861328125,246.0676727294922,386870718
WIPRO.NS,2024-11,265.43,276.0644836425781,253.4731292724609,247440908
WIPRO.NS,2024-12,285.5,293.17205810546875,273.39288330078125,233853929
WIPRO.NS,2025-01,282.84,300.0619201660156,264.3001403808594,332369903
WIPRO.NS,2025-02,294.28,305.02056884765625,265.4410705566406,216932988
WIPRO.NS,2025-03,260.17,273.3282775878906,248.42376708984372,217653426
WIPRO.NS,2025-04,233.83,252.0088806152344,223.85385131835935,332546938
WIPRO.NS,2025-05,237.56,245.9667816162109,230.5843048095703,204854092
WIPRO.NS,2025-06,247.61,257.5633850097656,235.3931121826172,185478934
WIPRO.NS,2025-07,250.3,258.1752624511719,242.05084228515625,217521483
WIPRO.NS,2025-08,239.88,247.451416015625,233.0336456298828,162012716
WIPRO.NS,2025-09,242.22,250.4636383056641,229.8166961669922,180656372
WIPRO.NS,2025-10,237.98,247.4221649169922,234.6128692626953,213344590
WIPRO.NS,2025-11,237.83,243.89328002929688,230.5380859375,153246080
WIPRO.NS,2025-12,254.51,265.8075256347656,243.873779296875,152122396
